Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
206,Dwight Howard\howardw01,C,31,ATL,74,2199,20.8,.627,.003,.692,15.0,31.7,23.5,7.8,1.4,3.6,17.5,19.2,,3.8,4.5,8.3,.181,,0.6,0.8,1.4,1.9
207,Marcelo Huertas\huertma01,PG,33,LAL,23,237,9.1,.417,.279,.250,0.9,10.5,5.5,30.8,2.1,0.7,20.1,17.0,,-0.2,0.1,-0.1,-0.025,,-3.3,-1.3,-4.6,-0.2
208,Josh Huestis\huestjo01,PF,25,OKC,2,31,26.1,.612,.364,.091,14.3,17.9,16.1,15.5,0.0,7.7,0.0,15.7,,0.1,0.0,0.2,.265,,7.6,1.2,8.8,0.1
209,Kris Humphries\humphkr01,PF,31,ATL,56,689,13.6,.514,.252,.383,9.7,23.0,16.4,6.4,1.1,2.6,10.1,17.6,,0.6,1.1,1.6,.115,,-2.0,-0.1,-2.0,0.0
210,R.J. Hunter\hunterj01,SG,23,CHI,3,9,-3.2,.000,1.000,.000,0.0,12.1,6.0,0.0,0.0,0.0,0.0,4.8,,0.0,0.0,0.0,-0.088,,-7.8,-1.2,-9.0,0.0
211,Serge Ibaka\ibakase01,PF,27,TOT,79,2422,16.4,.566,.323,.127,5.7,19.0,12.2,5.2,0.8,4.2,9.2,20.9,,2.5,2.6,5.1,.101,,0.4,-0.3,0.1,1.2
211,Serge Ibaka\ibakase01,PF,27,ORL,56,1710,17.5,.569,.304,.129,6.2,18.5,12.2,5.9,1.0,4.3,8.2,20.8,,2.1,1.7,3.8,.108,,0.9,-0.2,0.7,1.2
211,Serge Ibaka\ibakase01,PF,27,TOR,23,712,13.8,.556,.369,.122,4.6,20.1,12.4,3.3,0.5,4.0,11.7,20.9,,0.4,0.8,1.3,.085,,-0.8,-0.6,-1.5,0.1
212,Andre Iguodala\iguodan01,SF,33,GSW,76,1998,14.3,.624,.427,.246,3.0,13.1,8.3,16.7,1.8,1.5,11.2,11.2,,4.1,2.9,6.9,.167,,0.8,1.7,2.5,2.3
213,Ersan İlyasova\ilyaser01,PF,29,TOT,82,2142,14.6,.546,.452,.233,5.9,18.8,12.4,11.0,1.3,0.9,10.6,22.2,,1.8,2.3,4.1,.091,,0.4,-0.3,0.1,1.1
213,Ersan İlyasova\ilyaser01,PF,29,OKC,3,62,6.9,.469,.750,.000,3.6,25.0,14.3,2.2,2.4,1.3,20.0,13.7,,-0.1,0.1,0.0,.012,,-4.1,1.4,-2.7,0.0
213,Ersan İlyasova\ilyaser01,PF,29,PHI,53,1447,15.4,.553,.460,.219,5.4,18.5,12.0,11.5,1.1,0.8,9.9,23.6,,1.4,1.3,2.6,.088,,1.3,-0.8,0.4,0.9
213,Ersan İlyasova\ilyaser01,PF,29,ATL,26,633,13.5,.530,.407,.288,7.4,18.7,13.1,10.6,1.7,1.1,11.8,19.9,,0.5,0.9,1.4,.106,,-1.0,0.6,-0.4,0.3
214,Joe Ingles\inglejo01,SF,29,UTA,82,1972,12.4,.604,.619,.151,1.4,13.6,7.6,17.2,2.6,0.3,18.2,13.9,,2.0,3.0,5.0,.123,,-0.7,2.3,1.6,1.8
215,Brandon Ingram\ingrabr01,SF,19,LAL,79,2279,8.5,.474,.273,.312,2.8,12.7,7.6,10.5,1.1,1.3,12.9,16.8,,-1.0,0.7,-0.3,-0.007,,-3.0,-1.4,-4.4,-1.4
216,Kyrie Irving\irvinky01,PG,24,CLE,72,2525,23.0,.580,.311,.231,2.3,7.5,5.0,29.7,1.6,0.8,10.3,30.8,,7.4,1.5,8.9,.170,,4.7,-1.3,3.4,3.4
217,Jarrett Jack\jackja01,PG,33,NOP,2,33,7.7,.773,.333,.667,0.0,0.0,0.0,20.3,3.0,0.0,43.6,9.2,,0.0,0.0,0.0,.060,,-4.8,3.4,-1.4,0.0
218,Demetrius Jackson\jacksde01,PG,22,BOS,5,17,30.8,.753,.250,1.500,13.2,13.0,13.1,28.2,0.0,0.0,0.0,17.3,,0.1,0.0,0.1,.386,,9.7,0.1,9.8,0.1
219,Pierre Jackson\jackspi01,PG,25,DAL,8,84,13.0,.416,.282,.179,1.3,11.6,6.2,38.0,1.2,0.0,6.7,25.3,,0.0,0.1,0.0,.021,,-2.7,-1.7,-4.4,-0.1
220,Reggie Jackson\jacksre01,PG,26,DET,52,1424,14.9,.510,.272,.201,1.5,7.4,4.4,30.3,1.2,0.3,13.4,26.4,,0.8,1.2,1.9,.065,,0.4,-1.4,-1.0,0.4
221,LeBron James\jamesle01,SF,32,CLE,74,2794,27.0,.619,.254,.395,4.0,20.7,12.6,41.3,1.6,1.3,16.1,30.0,,9.8,3.0,12.9,.221,,6.4,1.2,7.6,6.7
222,Al Jefferson\jeffeal01,C,32,IND,66,931,18.9,.526,.002,.180,9.2,24.2,16.8,11.0,1.0,1.5,6.1,26.1,,1.2,1.1,2.3,.119,,-0.3,-1.1,-1.4,0.1
223,Richard Jefferson\jefferi01,SF,36,CLE,79,1614,8.3,.574,.542,.315,2.0,11.6,6.9,6.6,0.8,0.5,11.8,12.2,,1.3,0.8,2.1,.063,,-2.5,-0.6,-3.1,-0.4
224,John Jenkins\jenkijo01,SG,25,PHO,4,13,17.3,.595,.400,.400,0.0,8.6,4.2,11.5,0.0,0.0,0.0,18.9,,0.0,0.0,0.0,.167,,4.3,-2.1,2.2,0.0
225,Brandon Jennings\jennibr01,PG,27,TOT,81,1802,12.1,.479,.471,.284,1.8,10.1,5.9,30.4,1.9,0.2,17.5,17.6,,0.7,1.0,1.7,.046,,-1.2,-1.2,-2.4,-0.2
225,Brandon Jennings\jennibr01,PG,27,NYK,58,1428,12.7,.508,.466,.315,1.6,9.9,5.7,28.6,1.9,0.2,17.8,18.1,,0.8,0.7,1.5,.052,,-0.8,-1.2,-2.0,0.0
225,Brandon Jennings\jennibr01,PG,27,WAS,23,374,9.7,.357,.491,.160,2.4,10.8,6.6,37.2,2.0,0.0,16.2,15.8,,-0.1,0.3,0.2,.025,,-2.8,-1.2,-4.0,-0.2
226,Jonas Jerebko\jerebjo01,PF,29,BOS,78,1232,9.3,.537,.496,.141,5.4,19.1,12.3,8.1,1.0,1.1,12.3,11.4,,0.8,1.3,2.1,.080,,-2.3,0.0,-2.4,-0.1
227,Amir Johnson\johnsam01,PF,29,BOS,80,1608,15.0,.628,.178,.270,8.3,17.0,12.7,13.0,1.6,3.2,15.7,13.6,,2.9,2.1,5.0,.149,,-0.7,1.3,0.6,1.1
228,Brice Johnson\johnsbr02,PF,22,LAC,3,9,17.2,.286,.000,.000,12.8,24.2,18.6,18.6,11.1,9.1,12.5,39.8,,-0.1,0.0,0.0,-0.165,,-6.6,4.5,-2.0,0.0
229,James Johnson\johnsja01,PF,29,MIA,76,2085,17.0,.564,.333,.280,3.5,16.6,10.0,20.9,1.8,3.2,16.5,22.0,,1.9,3.2,5.1,.117,,1.1,1.7,2.8,2.5
230,Joe Johnson\johnsjo02,SF,35,UTA,78,1843,12.8,.542,.412,.123,2.1,12.8,7.6,12.6,1.0,0.8,9.5,18.5,,1.7,2.1,3.8,.099,,0.4,0.1,0.4,1.1
231,Stanley Johnson\johnsst04,SF,20,DET,77,1371,7.2,.436,.422,.145,2.8,12.7,7.5,10.5,2.1,1.5,15.5,14.8,,-1.4,1.8,0.4,.012,,-4.4,1.4,-3.0,-0.3
232,Tyler Johnson\johnsty01,PG,24,MIA,73,2178,15.9,.535,.303,.308,2.5,12.5,7.4,16.6,1.9,1.6,8.8,20.9,,3.1,2.7,5.8,.128,,0.4,1.0,1.4,1.8
233,Wesley Johnson\johnswe01,SF,29,LAC,68,810,8.4,.448,.590,.085,3.7,20.8,12.5,3.9,1.8,3.0,8.0,12.5,,-0.3,1.2,0.9,.051,,-3.1,1.1,-2.0,0.0
234,Nikola Jokić\jokicni01,C,21,DEN,73,2038,26.3,.640,.163,.267,11.6,27.2,19.5,28.8,1.5,2.1,15.2,23.5,,7.7,2.0,9.7,.228,,5.9,1.4,7.3,4.8
235,Dahntay Jones\jonesda02,SF,36,CLE,1,12,14.7,.461,.250,.500,9.5,8.9,9.2,14.5,0.0,0.0,9.3,39.9,,0.0,0.0,0.0,-0.030,,-0.4,-4.4,-4.8,0.0
236,Damian Jones\jonesda03,C,21,GSW,10,85,5.3,.466,.000,.625,12.4,17.0,14.8,0.0,0.6,3.7,22.7,13.4,,-0.1,0.1,0.0,.018,,-7.7,-1.9,-9.7,-0.2
237,Derrick Jones Jr.\jonesde02,SF,19,PHO,32,545,12.0,.604,.091,.339,7.6,8.2,7.9,3.1,1.2,1.9,8.6,11.7,,0.9,0.2,1.1,.098,,-1.6,-0.7,-2.3,0.0
238,James Jones\jonesja02,SF,36,CLE,48,381,11.1,.655,.717,.217,0.9,9.5,5.4,5.2,0.8,2.1,9.0,13.0,,0.6,0.2,0.8,.102,,-0.1,-0.3,-0.3,0.2
239,Terrence Jones\joneste01,PF,25,TOT,54,1270,16.1,.515,.152,.346,5.4,20.2,12.7,7.5,1.5,3.5,7.8,21.4,,0.4,1.9,2.3,.086,,-1.0,0.4,-0.6,0.5
239,Terrence Jones\joneste01,PF,25,NOP,51,1264,16.2,.518,.153,.348,5.4,20.0,12.6,7.5,1.5,3.4,7.8,21.4,,0.5,1.8,2.3,.088,,-0.9,0.4,-0.5,0.5
239,Terrence Jones\joneste01,PF,25,MIL,3,6,1.5,.000,.000,.000,0.0,57.6,29.1,0.0,8.5,14.7,0.0,22.8,,-0.1,0.0,0.0,-0.312,,-13.4,2.9,-10.6,0.0
240,Tyus Jones\jonesty01,PG,20,MIN,60,774,13.8,.523,.403,.238,1.5,8.7,5.0,28.0,3.1,0.6,16.0,13.6,,1.0,0.6,1.5,.096,,-0.6,0.7,0.2,0.4
241,DeAndre Jordan\jordade01,C,28,LAC,81,2570,21.8,.673,.003,.737,13.3,34.6,24.2,5.7,1.0,4.3,13.1,15.3,,7.2,4.6,11.8,.221,,2.5,0.9,3.3,3.5
242,Cory Joseph\josepco01,PG,25,TOR,80,2003,13.2,.518,.204,.185,2.9,10.4,6.6,20.0,1.7,0.6,13.1,18.4,,1.7,1.7,3.4,.082,,-0.9,-0.4,-1.3,0.4
243,Frank Kaminsky\kaminfr01,C,23,CHO,75,1954,13.0,.502,.441,.195,3.2,15.8,9.5,13.5,1.2,1.5,8.0,21.8,,0.4,1.9,2.3,.056,,-0.5,-0.6,-1.2,0.4
244,Ryan Kelly\kellyry01,PF,25,ATL,16,110,7.8,.408,.357,.214,1.0,16.7,9.0,10.2,1.8,3.9,11.5,13.7,,-0.1,0.2,0.1,.029,,-4.6,1.4,-3.1,0.0
245,Michael Kidd-Gilchrist\kiddgmi01,SF,23,CHO,81,2349,14.3,.528,.015,.314,7.3,19.3,13.2,7.4,1.7,2.9,7.4,14.6,,2.7,3.1,5.8,.119,,-1.6,0.9,-0.7,0.7
246,Sean Kilpatrick\kilpase01,SG,27,BRK,70,1754,13.1,.546,.419,.329,1.3,15.4,8.4,14.6,1.2,0.3,13.8,23.8,,0.4,1.1,1.4,.040,,-0.9,-1.4,-2.3,-0.1
247,Brandon Knight\knighbr03,SG,25,PHO,54,1140,12.4,.502,.265,.293,2.3,9.1,5.6,17.8,1.1,0.4,12.9,25.0,,0.1,0.2,0.3,.015,,-0.8,-2.1,-2.8,-0.2
248,Kyle Korver\korveky01,SG,35,TOT,67,1753,12.1,.635,.697,.082,0.5,11.0,5.8,9.4,1.0,1.0,11.5,15.2,,2.3,1.3,3.7,.100,,0.5,-0.5,0.0,0.9
248,Kyle Korver\korveky01,SG,35,ATL,32,894,10.8,.591,.646,.110,0.0,10.8,5.5,12.6,1.3,1.2,13.4,14.5,,0.7,1.0,1.6,.088,,-0.9,0.6,-0.4,0.4
248,Kyle Korver\korveky01,SG,35,CLE,35,859,13.5,.677,.743,.056,0.9,11.2,6.2,6.1,0.6,0.8,9.5,15.8,,1.6,0.4,2.0,.114,,1.9,-1.6,0.3,0.5
249,Kosta Koufos\koufoko01,C,27,SAC,71,1419,13.8,.560,.003,.158,9.7,23.0,16.4,5.3,1.3,3.1,12.7,15.3,,1.2,1.4,2.6,.089,,-2.1,-0.4,-2.5,-0.2
250,Mindaugas Kuzminskas\kuzmimi01,SF,27,NYK,68,1016,12.4,.533,.455,.184,5.0,8.4,6.7,10.3,1.4,0.9,11.3,19.2,,0.8,0.4,1.2,.055,,-0.6,-1.4,-1.9,0.0
251,Skal Labissière\labissk01,PF,20,SAC,33,612,16.8,.577,.037,.339,9.7,20.7,15.3,7.5,1.3,1.9,12.9,21.3,,0.7,0.5,1.3,.099,,-0.9,-1.4,-2.3,0.0
252,Jeremy Lamb\lambje01,SG,24,CHO,62,1143,17.0,.550,.297,.263,2.9,22.6,12.7,11.3,1.2,1.8,6.8,23.2,,1.4,1.3,2.7,.115,,0.5,0.1,0.5,0.7
253,Nicolás Laprovíttola\laproni01,PG,27,SAS,18,174,8.4,.579,.574,.191,0.7,5.7,3.3,23.0,1.2,0.5,27.2,18.2,,0.0,0.2,0.2,.044,,-3.2,-0.8,-3.9,-0.1
254,Joffrey Lauvergne\lauvejo01,PF-C,25,TOT,70,980,12.6,.509,.292,.217,8.0,20.2,14.1,10.8,1.3,0.5,13.2,18.5,,0.4,1.1,1.5,.075,,-1.5,-0.7,-2.2,-0.1
254,Joffrey Lauvergne\lauvejo01,PF,25,OKC,50,739,12.9,.531,.320,.238,7.6,19.8,13.7,10.3,1.2,0.6,12.9,17.8,,0.6,0.8,1.4,.091,,-1.0,-0.5,-1.6,0.1
254,Joffrey Lauvergne\lauvejo01,C,25,CHI,20,241,11.6,.451,.217,.163,9.3,21.2,15.2,12.2,1.5,0.0,14.0,20.7,,-0.2,0.3,0.1,.025,,-2.9,-1.2,-4.1,-0.1
255,Zach LaVine\lavinza01,SG,21,MIN,47,1749,14.6,.576,.437,.197,1.2,9.5,5.3,12.6,1.2,0.5,9.9,21.7,,2.6,0.4,3.0,.082,,1.5,-1.4,0.1,0.9
256,Ty Lawson\lawsoty01,PG,29,SAC,69,1732,15.4,.551,.226,.416,3.0,8.9,6.0,29.9,2.2,0.3,17.3,19.5,,2.2,1.0,3.2,.088,,-0.2,-0.8,-1.0,0.4
257,Jake Layman\laymaja01,SF,22,POR,35,249,4.9,.404,.573,.191,2.7,8.0,5.3,6.2,1.8,1.0,10.2,19.0,,-0.4,0.1,-0.3,-0.054,,-5.2,-1.2,-6.4,-0.3
258,Courtney Lee\leeco01,SG,31,NYK,77,2459,12.2,.559,.382,.139,2.3,9.0,5.7,10.6,1.6,0.8,8.5,14.4,,3.1,1.1,4.2,.081,,-0.7,-0.2,-0.9,0.7
259,David Lee\leeda02,PF,33,SAS,79,1477,18.5,.613,.000,.269,11.7,21.9,16.9,13.0,1.1,2.2,14.9,16.9,,3.2,2.5,5.7,.186,,0.7,1.1,1.8,1.4
260,Alex Len\lenal01,C,23,PHO,77,1560,15.0,.553,.026,.449,10.6,25.3,17.8,4.2,1.2,5.1,15.5,17.6,,1.2,1.7,3.0,.091,,-2.4,0.1,-2.3,-0.1
261,Kawhi Leonard\leonaka01,SF,25,SAS,74,2474,27.6,.610,.295,.406,3.7,15.7,9.8,18.9,2.7,1.8,9.1,31.1,,8.9,4.7,13.6,.264,,7.1,2.2,9.4,7.1
262,Meyers Leonard\leoname01,PF,24,POR,74,1222,8.9,.507,.563,.106,2.4,19.1,10.8,8.4,0.5,1.8,8.1,15.5,,0.5,0.8,1.4,.053,,-2.6,-0.6,-3.3,-0.4
263,Jon Leuer\leuerjo01,PF,27,DET,75,1944,14.2,.551,.259,.175,5.5,17.5,11.3,8.6,0.8,1.1,8.7,17.3,,2.5,2.0,4.5,.112,,-0.4,0.3,-0.1,1.0
264,Caris LeVert\leverca01,SF,22,BRK,57,1237,12.3,.556,.484,.245,2.0,13.9,8.0,13.7,1.9,0.5,12.3,16.6,,0.8,1.0,1.8,.070,,-1.3,0.3,-1.1,0.3
265,DeAndre Liggins\liggide01,SG,28,TOT,62,777,7.5,.476,.324,.282,2.9,12.2,7.7,9.2,3.0,1.5,20.8,11.6,,-0.4,0.9,0.5,.031,,-4.5,2.4,-2.2,0.0
265,DeAndre Liggins\liggide01,SG,28,CLE,61,752,7.2,.473,.331,.272,2.6,11.9,7.4,9.5,3.0,1.5,21.6,11.5,,-0.5,0.9,0.4,.025,,-4.6,2.4,-2.3,-0.1
265,DeAndre Liggins\liggide01,SG,28,DAL,1,25,17.6,.546,.167,.500,13.3,19.5,16.3,0.0,4.2,0.0,0.0,13.8,,0.1,0.0,0.1,.194,,-1.3,2.4,1.0,0.0
266,Damian Lillard\lillada01,PG,26,POR,75,2694,24.1,.586,.389,.366,1.9,13.3,7.6,28.7,1.3,0.6,10.2,31.5,,8.8,1.5,10.4,.185,,6.1,-1.1,5.0,4.8
267,Jeremy Lin\linje01,PG,28,BRK,36,883,19.2,.566,.390,.353,1.3,14.7,8.1,35.5,2.3,1.2,15.7,26.6,,1.3,0.8,2.1,.116,,1.9,0.1,2.0,0.9
268,Shaun Livingston\livinsh01,PG,31,GSW,76,1345,10.1,.568,.009,.190,2.4,9.4,6.2,13.5,1.4,1.2,15.3,13.0,,1.1,1.6,2.6,.093,,-3.0,0.5,-2.5,-0.2
269,Shawn Long\longsh01,C,24,PHI,18,234,24.1,.595,.174,.321,19.3,20.8,20.0,10.7,1.9,3.1,9.5,25.4,,0.6,0.3,0.9,.195,,2.3,-1.1,1.2,0.2
270,Kevon Looney\looneke01,C,20,GSW,53,447,13.6,.553,.084,.318,11.5,18.5,15.2,8.5,1.6,3.0,12.2,13.4,,0.7,0.8,1.4,.155,,-2.4,0.7,-1.7,0.0
271,Brook Lopez\lopezbr01,C,28,BRK,75,2222,20.4,.578,.330,.311,5.8,13.3,9.6,14.8,0.8,4.2,12.1,29.2,,3.1,1.8,4.9,.105,,2.9,-0.6,2.3,2.4
272,Robin Lopez\lopezro01,C,28,CHI,81,2271,14.4,.511,.003,.134,11.5,13.2,12.3,5.6,0.4,4.1,10.0,17.5,,1.8,2.4,4.3,.090,,-1.4,-0.8,-2.2,-0.1
273,Kevin Love\loveke01,PF,28,CLE,60,1885,21.1,.573,.449,.340,8.9,29.3,19.5,9.8,1.4,0.9,10.9,26.4,,4.0,2.4,6.4,.163,,3.3,-1.2,2.1,1.9
274,Kyle Lowry\lowryky01,PG,30,TOR,60,2244,22.9,.623,.510,.398,2.4,12.0,7.2,29.9,2.0,0.7,13.8,24.9,,7.8,2.3,10.1,.216,,5.8,0.4,6.1,4.6
275,John Lucas III\lucasjo02,PG,34,MIN,5,11,9.1,.250,.250,.000,0.0,0.0,0.0,12.5,9.2,0.0,0.0,16.1,,0.0,0.0,0.0,-0.033,,-4.0,7.1,3.1,0.0
276,Timothé Luwawu-Cabarrot\luwawti01,SF,21,PHI,69,1190,8.5,.536,.446,.341,2.3,11.5,6.9,9.6,1.3,0.7,15.0,17.8,,0.0,0.8,0.8,.034,,-3.9,-0.7,-4.6,-0.8
277,Trey Lyles\lylestr01,PF,21,UTA,71,1158,9.9,.464,.465,.180,4.9,18.1,11.7,9.5,1.2,1.4,11.9,21.7,,-0.9,1.6,0.8,.031,,-2.2,0.0,-2.2,-0.1
278,Sheldon Mac\mcclesh01,SG,24,WAS,30,287,10.1,.518,.400,.360,1.6,11.7,6.7,7.0,1.4,0.6,5.4,14.0,,0.3,0.2,0.5,.076,,-2.2,-0.1,-2.3,0.0
279,Shelvin Mack\macksh01,PG,26,UTA,55,1205,10.9,.518,.315,.202,2.0,9.8,6.0,20.4,1.8,0.2,17.8,19.6,,-0.1,1.5,1.4,.054,,-2.5,0.2,-2.3,-0.1
280,Ian Mahinmi\mahinia01,C,30,WAS,31,555,14.1,.601,.000,.676,9.6,20.8,15.2,4.7,2.9,3.6,19.1,14.0,,0.5,0.9,1.4,.123,,-3.0,1.6,-1.4,0.1
281,Thon Maker\makerth01,C,19,MIL,57,562,14.0,.558,.409,.271,8.4,15.2,11.8,6.2,0.9,4.1,7.7,17.8,,0.8,0.5,1.3,.113,,-1.1,-0.9,-2.0,0.0
282,Boban Marjanović\marjabo01,C,28,DET,35,293,29.6,.606,.000,.439,16.5,32.5,24.2,5.3,1.0,3.4,6.0,25.3,,1.2,0.5,1.7,.280,,5.4,0.1,5.5,0.6
283,Jarell Martin\martija01,PF,22,MEM,42,558,8.7,.477,.166,.331,8.4,25.3,16.6,2.2,1.6,1.5,13.9,16.4,,-0.2,0.8,0.6,.054,,-5.3,-0.6,-5.8,-0.5
284,Wesley Matthews\matthwe02,SG,30,DAL,73,2495,11.9,.533,.566,.211,0.8,11.8,6.0,13.6,1.6,0.5,9.9,19.4,,1.0,2.1,3.1,.060,,-0.8,0.0,-0.8,0.8
285,Luc Mbah a Moute\mbahalu01,SF,30,LAC,80,1787,10.2,.581,.291,.230,2.8,7.7,5.3,3.1,2.3,1.6,10.0,11.6,,1.3,1.8,3.1,.084,,-1.6,1.3,-0.2,0.8
286,James Michael McAdoo\mcadoja01,PF,24,GSW,52,457,13.1,.543,.068,.359,8.7,12.9,10.9,5.2,1.9,5.0,12.3,14.6,,0.3,0.8,1.1,.117,,-2.7,0.9,-1.8,0.0
287,Patrick McCaw\mccawpa01,SG,21,GSW,71,1074,8.6,.540,.502,.151,2.3,7.6,5.1,9.0,1.4,1.1,12.1,11.9,,0.5,1.2,1.7,.077,,-2.4,0.1,-2.4,-0.1
288,CJ McCollum\mccolcj01,SG,25,POR,80,2796,19.9,.585,.305,.204,2.4,9.1,5.7,18.0,1.3,1.2,9.9,27.5,,6.2,1.4,7.6,.131,,3.4,-1.4,2.0,2.8
289,T.J. McConnell\mccontj01,PG,24,PHI,81,2133,13.7,.504,.107,.176,2.0,11.0,6.5,37.5,3.1,0.4,22.4,14.4,,1.4,2.4,3.8,.084,,-2.0,1.0,-1.0,0.5
290,Chris McCullough\mcculch01,PF,21,TOT,16,80,15.2,.526,.219,.156,12.1,13.3,12.7,4.4,1.2,1.9,8.1,19.9,,0.1,0.1,0.1,.072,,-1.2,-2.4,-3.6,0.0
290,Chris McCullough\mcculch01,PF,21,BRK,14,72,16.8,.541,.194,.097,13.4,11.6,12.5,4.9,0.7,2.1,5.8,20.4,,0.1,0.0,0.1,.098,,-0.2,-2.8,-3.0,0.0
290,Chris McCullough\mcculch01,PF,21,WAS,2,8,1.1,.266,1.000,2.000,0.0,28.1,14.1,0.0,6.2,0.0,34.7,15.7,,0.0,0.0,0.0,-0.162,,-9.9,0.8,-9.1,0.0
291,K.J. McDaniels\mcdankj01,SF,23,TOT,49,505,11.5,.555,.391,.225,3.2,14.1,8.7,4.0,1.8,2.8,13.5,18.1,,0.0,0.5,0.5,.051,,-2.5,0.1,-2.3,0.0
291,K.J. McDaniels\mcdankj01,SF,23,HOU,29,212,10.2,.552,.397,.147,3.1,12.4,7.7,2.7,1.6,3.0,12.1,16.4,,0.0,0.2,0.3,.058,,-2.8,-0.2,-2.9,-0.1
291,K.J. McDaniels\mcdankj01,SF,23,BRK,20,293,12.5,.556,.386,.277,3.3,15.3,9.4,4.9,1.9,2.6,14.4,19.3,,0.0,0.3,0.3,.046,,-2.2,0.3,-1.9,0.0
292,Doug McDermott\mcderdo01,SF,25,TOT,66,1508,10.7,.554,.419,.169,1.4,11.5,6.4,5.9,0.4,0.3,6.6,16.4,,1.6,1.0,2.6,.083,,-0.9,-1.4,-2.3,-0.1
292,Doug McDermott\mcderdo01,SF,25,CHI,44,1078,11.3,.555,.402,.180,1.4,11.7,6.5,6.5,0.5,0.3,7.4,17.6,,1.1,0.8,1.9,.084,,-0.9,-1.2,-2.1,0.0
292,Doug McDermott\mcderdo01,SF,25,OKC,22,430,9.3,.551,.468,.137,1.5,11.1,6.3,4.4,0.2,0.2,4.4,13.6,,0.5,0.2,0.7,.080,,-1.0,-1.7,-2.7,-0.1
293,JaVale McGee\mcgeeja01,C,29,GSW,77,739,25.2,.642,.009,.348,15.9,20.1,18.1,3.8,1.2,7.1,9.8,23.8,,2.0,1.5,3.5,.225,,1.0,0.2,1.2,0.6
294,Rodney McGruder\mcgruro01,SG,25,MIA,78,1966,9.1,.506,.478,.154,5.2,9.2,7.2,8.8,1.2,0.7,10.2,12.3,,1.2,1.7,2.9,.072,,-1.8,-0.1,-1.9,0.0
295,Ben McLemore\mclembe01,SG,23,SAC,61,1176,9.8,.538,.406,.222,1.9,10.7,6.3,6.9,1.2,0.5,11.9,20.1,,-0.1,0.5,0.4,.015,,-2.5,-1.7,-4.2,-0.6
296,Jordan McRae\mcraejo01,SG,25,CLE,37,384,9.7,.488,.340,.227,1.8,9.7,5.9,7.4,1.0,1.3,7.8,20.8,,-0.1,0.2,0.2,.020,,-2.6,-1.1,-3.7,-0.2
297,Josh McRoberts\mcrobjo01,PF,29,MIA,22,381,9.8,.439,.263,.076,6.6,15.0,10.7,18.9,1.3,0.8,15.9,16.9,,-0.1,0.4,0.3,.036,,-1.9,0.2,-1.6,0.0
298,Jodie Meeks\meeksjo01,SG,29,ORL,36,738,13.1,.567,.535,.289,0.7,10.9,5.7,9.3,2.3,0.4,11.1,19.4,,0.5,0.6,1.1,.073,,-1.3,-0.4,-1.8,0.1
299,Salah Mejri\mejrisa01,C,30,DAL,73,905,14.8,.650,.022,.445,11.9,28.4,19.8,2.4,1.8,6.1,19.6,10.6,,1.3,1.7,3.0,.159,,-3.0,2.3,-0.7,0.3
300,Jordan Mickey\mickejo01,PF,22,BOS,25,141,9.8,.473,.029,.412,10.4,16.4,13.4,7.1,1.1,3.5,18.3,15.5,,-0.1,0.2,0.1,.036,,-3.9,-0.8,-4.7,-0.1
301,Khris Middleton\middlkh01,SF,25,MIL,29,889,15.0,.570,.312,.276,1.5,14.5,8.1,17.5,2.3,0.7,14.8,22.5,,0.7,0.9,1.6,.085,,-0.4,0.1,-0.3,0.4
302,C.J. Miles\milescj01,SF,29,IND,76,1776,13.8,.592,.632,.144,1.9,12.4,7.2,4.1,1.3,1.2,5.5,18.4,,2.7,1.4,4.0,.109,,1.2,-0.7,0.5,1.1
303,Mike Miller\millemi01,SF,36,DEN,20,151,7.6,.586,.870,.087,1.5,26.1,13.9,18.3,0.6,0.0,35.2,10.4,,0.0,0.1,0.1,.018,,-2.0,0.5,-1.5,0.0
304,Patty Mills\millspa02,PG,28,SAS,80,1754,15.2,.578,.572,.129,1.6,7.4,4.6,24.3,1.9,0.1,13.3,19.5,,2.9,2.2,5.1,.139,,1.4,0.2,1.6,1.6
305,Elijah Millsap\millsel01,SG,29,PHO,2,23,-3.4,.190,.286,.286,13.8,14.6,14.2,5.6,0.0,0.0,20.2,18.0,,-0.1,0.0,-0.1,-0.233,,-12.0,-7.0,-19.0,-0.1
306,Paul Millsap\millspa01,PF,31,ATL,69,2343,17.9,.542,.248,.417,5.3,19.5,12.5,17.9,1.9,2.3,12.1,24.4,,2.6,3.8,6.4,.132,,0.8,1.3,2.1,2.4
307,Nikola Mirotić\mirotni01,PF,25,CHI,70,1679,14.5,.546,.603,.205,3.9,20.9,12.3,6.9,1.6,2.6,10.5,19.8,,1.2,2.5,3.8,.107,,0.2,0.5,0.7,1.1
308,Greg Monroe\monrogr01,C,26,MIL,81,1823,21.1,.572,.006,.329,10.8,23.1,17.0,17.3,2.6,1.8,14.4,24.3,,3.0,2.6,5.6,.147,,1.3,0.5,1.8,1.7
309,E'Twaun Moore\mooreet01,SG,27,NOP,73,1820,12.1,.537,.336,.120,1.9,6.9,4.4,13.8,1.3,1.4,8.7,17.4,,1.2,1.5,2.7,.070,,-1.7,0.1,-1.6,0.2
