Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
111,Howard Eisley\eisleho01,PG,30,NYK,82,2243,14.1,.552,.537,.167,1.2,8.7,4.9,31.4,1.7,0.3,18.1,17.0,,3.5,1.0,4.5,.097,,1.0,-0.6,0.4,1.3
112,LaPhonso Ellis\ellisla01,PF,32,MIA,55,784,11.0,.476,.408,.252,6.3,17.1,11.6,3.5,1.0,1.5,9.6,19.3,,0.2,0.9,1.1,.065,,-2.1,-0.6,-2.7,-0.1
113,Melvin Ely\elyme01,C,24,LAC,52,802,10.8,.540,.000,.398,9.1,15.4,12.3,3.1,0.7,2.8,18.6,15.1,,0.4,0.4,0.8,.048,,-3.1,-1.1,-4.2,-0.4
114,Evan Eschmeyer\eschmev01,C,27,DAL,17,135,7.4,.409,.000,.211,8.2,15.5,11.8,5.9,3.8,3.9,22.4,9.0,,0.0,0.3,0.2,.088,,-5.9,3.9,-2.0,0.0
115,Reggie Evans\evansre01,PF,22,SEA,67,1365,10.4,.510,.000,1.100,14.2,24.3,19.2,3.7,1.5,0.6,20.0,8.9,,1.3,1.7,3.0,.105,,-2.4,-0.3,-2.8,-0.3
116,Danny Ferry\ferryda01,SF,36,SAS,64,601,5.1,.459,.484,.105,4.0,10.1,7.2,5.3,0.6,1.0,17.2,12.1,,-0.2,0.6,0.3,.028,,-3.1,-0.1,-3.2,-0.2
117,Michael Finley\finlemi01,SF,29,DAL,69,2642,17.6,.514,.270,.193,4.5,12.3,8.4,12.8,1.5,0.6,8.1,24.2,,4.3,2.5,6.7,.123,,2.4,-0.8,1.7,2.4
118,Derek Fisher\fishede01,PG,28,LAL,82,2829,11.9,.520,.274,.161,1.6,8.0,4.8,16.1,1.7,0.4,10.2,14.5,,3.8,1.4,5.2,.088,,-1.0,-0.3,-1.3,0.5
119,Marcus Fizer\fizerma01,PF,24,CHI,38,809,17.9,.503,.016,.350,11.1,18.3,14.8,11.2,0.9,1.5,11.4,27.4,,0.8,0.6,1.4,.082,,0.7,-1.6,-1.0,0.2
120,Alton Ford\fordal02,PF,21,PHO,11,31,-2.2,.339,.000,.333,0.0,22.1,10.9,4.9,0.0,0.0,16.2,17.8,,-0.1,0.0,-0.1,-0.113,,-12.4,-2.2,-14.7,-0.1
121,Joseph Forte\fortejo01,SG,21,SEA,17,86,3.4,.319,.086,.171,5.4,9.7,7.5,20.9,2.5,0.0,21.0,26.0,,-0.4,0.1,-0.3,-0.176,,-8.4,-1.1,-9.5,-0.2
122,Danny Fortson\fortsda01,PF,26,GSW,17,223,9.9,.442,.019,.537,13.5,21.3,17.4,7.9,2.1,0.0,18.3,15.6,,0.0,0.2,0.2,.041,,-3.3,-1.1,-4.4,-0.1
123,Greg Foster\fostegr01,C,34,TOR,29,539,4.7,.445,.033,.262,6.1,15.9,10.8,3.8,0.1,1.2,18.1,14.1,,-0.4,0.1,-0.3,-0.025,,-6.5,-2.2,-8.7,-0.9
124,Jeff Foster\fosteje01,C,26,IND,77,802,12.0,.394,.011,.354,16.9,22.0,19.5,9.8,1.8,1.9,14.2,13.5,,0.2,1.4,1.6,.098,,-2.0,0.2,-1.8,0.0
125,Tremaine Fowlkes\fowlktr01,SF,26,LAC,37,573,12.4,.533,.070,.461,8.2,12.2,10.2,6.5,2.3,0.2,11.5,13.7,,0.9,0.4,1.2,.102,,-1.3,0.5,-0.8,0.2
126,Rick Fox\foxri01,SF,33,LAL,76,2181,11.9,.523,.451,.111,3.3,13.5,8.3,17.7,1.6,0.5,15.7,15.7,,2.0,1.6,3.6,.079,,-0.6,-0.3,-1.0,0.6
127,Adonal Foyle\foylead01,C,27,GSW,82,1787,15.3,.563,.003,.301,10.6,18.5,14.6,3.1,1.1,7.6,15.7,11.0,,2.3,1.7,4.0,.106,,-0.7,1.7,0.9,1.3
128,Steve Francis\francst01,PG,25,HOU,81,3318,20.6,.541,.183,.454,5.7,11.5,8.7,28.0,2.3,0.9,16.0,26.1,,7.4,3.7,11.1,.160,,3.4,0.3,3.8,4.8
129,Lawrence Funderburke\fundela01,PF,32,SAC,27,229,11.8,.466,.000,.236,8.4,16.9,12.9,5.2,0.2,3.2,7.0,16.5,,0.1,0.3,0.5,.097,,-2.8,-0.1,-2.9,-0.1
130,Dan Gadzuric\gadzuda01,C,24,MIL,49,760,11.2,.498,.007,.386,10.1,20.3,15.2,1.8,1.5,5.1,13.7,12.0,,0.4,0.7,1.2,.075,,-3.6,0.1,-3.5,-0.3
131,Kevin Garnett*\garneke01,PF,26,MIN,82,3321,26.4,.553,.048,.339,8.6,28.5,18.8,25.8,1.8,2.8,11.9,26.4,,9.8,5.8,15.6,.225,,6.0,2.4,8.4,8.7
132,Pat Garrity\garripa01,PF,26,ORL,81,2584,11.2,.551,.547,.134,3.1,10.7,6.8,7.5,1.2,0.6,8.9,15.0,,3.6,1.3,4.9,.091,,0.0,-1.0,-1.0,0.7
133,Pau Gasol\gasolpa01,PF,22,MEM,82,2948,20.7,.570,.009,.506,7.4,19.9,13.7,13.6,0.6,3.4,13.5,24.1,,6.5,2.0,8.5,.138,,2.1,-0.3,1.8,2.8
134,Devean George\georgde01,SF,25,LAL,71,1613,11.4,.485,.286,.228,6.3,13.7,10.0,8.6,1.8,1.7,11.4,15.7,,1.2,1.4,2.7,.079,,-1.3,-0.3,-1.5,0.2
135,Kendall Gill\gillke01,SG,34,MIN,82,2068,10.6,.477,.087,.238,2.9,10.5,6.8,11.4,2.0,0.5,12.6,18.8,,0.1,1.8,1.9,.043,,-2.8,0.0,-2.8,-0.4
136,Manu Ginóbili*\ginobma01,SG,25,SAS,69,1431,14.7,.556,.373,.431,4.0,8.8,6.5,15.8,3.6,0.8,17.5,18.5,,1.8,2.4,4.2,.141,,-0.7,2.6,1.9,1.4
137,Gordan Giriček\giricgo01,SG-SF,25,TOT,76,2148,12.1,.529,.310,.228,1.9,10.8,6.3,10.8,1.3,0.3,14.1,21.5,,0.9,0.7,1.6,.036,,-1.1,-1.8,-2.9,-0.5
137,Gordan Giriček\giricgo01,SG,25,MEM,49,1187,10.8,.522,.272,.224,1.7,8.4,5.1,10.0,1.0,0.3,15.2,23.5,,-0.1,0.0,0.0,-0.002,,-1.9,-2.4,-4.3,-0.7
137,Gordan Giriček\giricgo01,SF,25,ORL,27,961,13.6,.540,.366,.234,2.1,13.7,7.7,11.7,1.6,0.2,12.5,19.1,,1.0,0.7,1.7,.083,,-0.1,-1.0,-1.1,0.2
138,Dion Glover\glovedi01,SG,24,ATL,76,1890,13.5,.512,.244,.250,3.9,12.8,8.5,13.1,2.0,0.6,13.1,20.1,,1.4,1.2,2.6,.065,,-0.8,-0.6,-1.5,0.2
139,Anthony Goldwire\goldwan01,PG,31,TOT,15,85,5.4,.445,.360,.280,0.0,8.1,4.1,7.5,1.9,0.0,17.6,18.7,,-0.1,0.1,-0.1,-0.035,,-5.1,-0.2,-5.3,-0.1
139,Anthony Goldwire\goldwan01,PG,31,SAS,10,51,2.5,.318,.444,.111,0.0,6.5,3.4,9.3,3.1,0.0,9.6,19.0,,-0.1,0.1,-0.1,-0.069,,-7.0,1.2,-5.8,0.0
139,Anthony Goldwire\goldwan01,PG,31,WAS,5,34,9.6,.707,.143,.714,0.0,10.5,5.2,5.0,0.0,0.0,30.3,18.3,,0.0,0.0,0.0,.016,,-2.3,-2.4,-4.7,0.0
140,Drew Gooden\goodedr01,SF-PF,21,TOT,70,1873,15.0,.503,.062,.273,9.8,17.7,13.7,7.8,1.5,1.3,14.7,24.5,,0.4,1.3,1.7,.043,,-1.1,-1.9,-3.0,-0.4
140,Drew Gooden\goodedr01,SF,21,MEM,51,1329,13.8,.486,.080,.229,9.0,15.9,12.5,8.3,1.5,1.1,14.2,25.0,,-0.3,0.7,0.4,.015,,-1.4,-1.9,-3.3,-0.4
140,Drew Gooden\goodedr01,PF,21,ORL,19,544,18.0,.548,.010,.398,11.9,22.1,16.8,6.6,1.4,1.8,16.0,23.1,,0.7,0.6,1.3,.112,,-0.3,-1.7,-2.0,0.0
141,Brian Grant\grantbr01,C,30,MIA,82,2641,15.6,.552,.000,.303,10.2,26.8,18.3,7.2,1.3,1.4,14.4,16.0,,3.5,4.1,7.7,.139,,-0.8,0.4,-0.4,1.1
142,Horace Grant\grantho01,PF,37,ORL,5,85,13.1,.520,.000,.000,2.6,8.3,5.4,13.9,1.8,0.0,3.8,13.7,,0.1,0.0,0.2,.102,,0.1,0.9,1.0,0.1
143,Adrian Griffin\griffad01,SG,28,DAL,74,1373,11.5,.463,.071,.095,7.1,14.1,10.6,11.0,2.9,0.3,11.8,13.2,,0.9,1.9,2.9,.100,,-2.1,1.8,-0.3,0.6
144,Eddie Griffin\griffed01,PF,20,HOU,77,1890,15.4,.462,.283,.139,8.6,19.2,14.0,8.0,1.5,4.2,9.6,19.4,,1.0,2.9,3.9,.100,,0.3,0.6,0.9,1.4
145,Tom Gugliotta\guglito01,PF,33,PHO,27,447,10.9,.474,.008,.068,6.3,19.1,12.6,11.1,1.6,0.8,18.6,16.8,,-0.2,0.6,0.4,.043,,-2.2,0.8,-1.4,0.1
146,A.J. Guyton\guytoaj01,PG,24,GSW,2,9,-9.0,.000,.250,.000,0.0,0.0,0.0,28.7,5.7,0.0,20.0,23.6,,-0.1,0.0,-0.1,-0.450,,-14.1,-2.3,-16.4,0.0
147,Marcus Haislip\haislma01,PF,22,MIL,39,441,9.6,.474,.078,.248,5.5,8.5,7.0,3.3,0.8,3.0,11.0,20.1,,-0.1,0.1,0.0,-0.003,,-3.6,-2.3,-5.9,-0.4
148,Darvin Ham\hamda01,SG,29,ATL,75,926,5.5,.464,.019,.497,9.3,9.5,9.4,6.4,0.9,1.4,25.1,12.8,,-0.7,0.3,-0.4,-0.021,,-4.8,-1.1,-5.9,-0.9
149,Richard Hamilton\hamilri01,SG,24,DET,82,2640,18.7,.531,.093,.411,3.9,10.5,7.1,17.0,1.3,0.4,11.6,31.3,,4.3,3.0,7.3,.132,,1.2,-0.8,0.4,1.6
150,Zendon Hamilton\hamilze01,C,27,TOR,3,12,17.7,.510,.000,.400,9.1,29.7,19.0,0.0,4.5,0.0,14.5,26.2,,0.0,0.0,0.0,.107,,-3.1,0.0,-3.1,0.0
151,Anfernee Hardaway\hardaan01,SG,31,PHO,58,1777,13.0,.499,.127,.169,4.2,12.3,8.2,21.5,1.9,1.1,19.1,19.2,,0.4,1.9,2.3,.062,,-1.0,1.0,0.0,0.9
152,Tim Hardaway*\hardati01,PG,36,IND,10,127,14.7,.483,.633,.082,0.9,12.1,6.6,32.1,3.7,0.0,17.8,22.0,,0.0,0.2,0.2,.081,,-0.1,1.1,1.0,0.1
153,Matt Harpring\harprma01,SF,26,UTA,78,2557,19.3,.588,.157,.325,9.4,14.8,12.2,9.9,1.5,0.5,12.1,23.9,,6.4,2.4,8.8,.166,,3.0,-1.1,1.9,2.6
154,Adam Harrington\harriad01,SG,22,TOT,19,111,7.4,.387,.378,.108,1.0,7.5,4.1,18.0,0.9,0.7,4.9,16.5,,0.0,0.1,0.0,.017,,-4.1,-1.2,-5.2,-0.1
154,Adam Harrington\harriad01,SG,22,DAL,13,37,1.4,.308,.176,.118,0.0,6.0,3.0,7.8,1.4,2.0,10.1,24.4,,-0.2,0.0,-0.1,-0.164,,-8.4,-2.7,-11.1,-0.1
154,Adam Harrington\harriad01,SG,22,DEN,6,74,10.4,.455,.550,.100,1.5,8.3,4.7,23.0,0.7,0.0,0.0,12.5,,0.1,0.0,0.2,.108,,-1.9,-0.4,-2.3,0.0
155,Al Harrington\harrial01,SF,22,IND,82,2467,12.4,.493,.051,.306,7.4,15.7,11.6,8.8,1.5,1.0,13.8,21.6,,0.7,3.2,3.9,.075,,-2.3,-0.5,-2.8,-0.5
156,Junior Harrington\harriju01,PG,22,DEN,82,2003,6.4,.405,.060,.240,2.4,12.6,7.3,23.2,2.1,0.6,23.3,15.0,,-2.8,2.4,-0.4,-0.009,,-6.0,0.9,-5.1,-1.6
157,Othella Harrington\harriot01,PF,29,NYK,74,1850,12.3,.563,.000,.339,10.3,20.2,15.1,5.4,0.3,0.9,15.0,15.0,,2.7,1.1,3.8,.098,,-1.5,-1.3,-2.8,-0.4
158,Lucious Harris\harrilu01,SG,32,NJN,77,1973,13.5,.494,.189,.262,3.7,9.8,6.7,13.4,1.4,0.3,8.1,20.0,,2.2,2.5,4.7,.114,,0.0,-0.1,-0.1,1.0
159,Antonio Harvey\harvean01,PF,32,ATL,4,32,2.9,.400,.000,.000,3.7,17.1,10.7,0.0,1.6,8.8,37.5,11.5,,-0.1,0.0,0.0,-0.068,,-8.5,2.0,-6.6,0.0
160,Donnell Harvey\harvedo01,SF,22,DEN,77,1613,12.5,.486,.013,.319,8.6,21.5,14.8,11.7,1.6,1.3,16.4,20.7,,-0.3,2.3,2.0,.059,,-2.6,0.2,-2.4,-0.1
161,Trenton Hassell\hassetr01,SG,23,CHI,82,1999,6.0,.411,.102,.140,2.1,11.9,7.0,11.1,1.2,2.2,16.6,11.1,,-1.3,1.2,-0.1,-0.003,,-3.9,0.5,-3.4,-0.7
162,Kirk Haston\hastoki01,SF,23,NOH,12,57,-9.1,.160,.176,.235,0.0,14.4,7.1,7.6,0.0,6.3,27.2,20.6,,-0.4,0.1,-0.4,-0.307,,-14.8,-1.1,-15.9,-0.2
163,Juaquin Hawkins\hawkiju01,SG,29,HOU,58,685,7.3,.427,.162,.135,2.8,10.2,6.6,10.9,2.3,0.6,15.6,12.5,,-0.3,0.7,0.4,.027,,-3.8,1.6,-2.3,-0.1
164,Brendan Haywood\haywobr01,C,23,WAS,81,1930,13.5,.561,.000,.723,11.7,13.0,12.4,2.4,0.9,4.6,12.7,12.5,,3.1,1.9,5.0,.125,,-1.6,-0.2,-1.8,0.1
165,Alan Henderson\hendeal01,C,30,ATL,82,1494,12.1,.508,.006,.422,12.4,17.8,15.2,4.5,1.2,1.5,13.6,13.8,,1.5,1.1,2.6,.083,,-1.7,-1.2,-2.9,-0.3
166,Nenê\hilarne01,C,20,DEN,80,2258,15.4,.545,.005,.551,10.2,15.3,12.7,12.2,3.0,2.3,19.1,18.7,,1.3,3.8,5.0,.107,,-1.1,1.9,0.8,1.6
167,Grant Hill*\hillgr01,SF,30,ORL,29,843,20.8,.568,.013,.469,5.3,23.2,14.0,25.6,1.7,1.1,18.5,24.1,,1.6,1.0,2.5,.144,,2.9,0.5,3.4,1.1
168,Tyrone Hill\hillty01,PF,34,TOT,56,1351,9.9,.457,.000,.261,10.5,22.7,16.5,4.8,1.8,1.4,16.6,13.3,,-0.1,1.5,1.4,.049,,-3.5,-0.5,-4.0,-0.7
168,Tyrone Hill\hillty01,PF,34,CLE,32,855,10.3,.468,.000,.228,9.0,26.3,17.5,6.0,1.9,1.6,19.3,13.7,,-0.3,0.9,0.6,.036,,-3.9,0.0,-3.9,-0.4
168,Tyrone Hill\hillty01,PF,34,PHI,24,496,9.3,.438,.000,.321,13.0,16.4,14.7,2.7,1.6,1.1,11.4,12.7,,0.2,0.5,0.7,.072,,-2.9,-1.3,-4.1,-0.3
169,Fred Hoiberg\hoibefr01,SG,30,CHI,63,784,10.2,.486,.167,.397,1.6,17.5,9.7,13.0,2.6,0.5,14.5,9.8,,0.4,0.9,1.3,.077,,-2.7,2.3,-0.4,0.3
170,Robert Horry\horryro01,PF,32,LAL,80,2343,12.4,.488,.372,.282,8.6,16.1,12.3,14.3,2.1,1.9,17.3,12.2,,2.3,2.5,4.8,.098,,-0.4,1.1,0.6,1.6
171,Eddie House\houseed01,SG,24,MIA,55,1025,12.1,.447,.270,.081,1.9,9.7,5.7,16.6,2.3,0.1,9.1,23.2,,-0.4,1.1,0.7,.032,,-1.6,0.3,-1.3,0.2
172,Allan Houston\houstal01,SG,31,NYK,82,3108,17.7,.563,.307,.270,1.0,7.9,4.4,13.2,0.9,0.2,9.8,27.0,,6.6,0.6,7.2,.111,,2.9,-1.8,1.0,2.4
173,Juwan Howard\howarju01,PF,29,DEN,77,2730,17.2,.501,.003,.278,7.4,18.1,12.5,18.1,1.5,0.8,11.8,26.1,,2.7,3.4,6.0,.106,,1.2,-0.1,1.1,2.1
174,Troy Hudson\hudsotr01,PG,26,MIN,79,2600,15.2,.531,.278,.242,1.9,6.0,4.0,27.0,1.2,0.2,14.7,21.6,,4.0,1.1,5.1,.094,,1.4,-1.7,-0.3,1.1
175,Nate Huffman\huffmna01,C,27,TOR,7,76,11.8,.403,.000,.320,12.9,21.9,17.2,11.0,0.7,2.8,9.5,18.9,,0.0,0.1,0.1,.040,,-4.2,-2.3,-6.5,-0.1
176,Larry Hughes\hughela01,PG,24,WAS,67,2137,15.5,.521,.107,.251,3.7,13.4,8.5,17.5,2.2,0.8,14.2,21.2,,1.6,2.1,3.7,.082,,0.0,0.2,0.2,1.2
177,Ryan Humphrey\humphry01,PF,23,TOT,48,444,4.1,.339,.000,.325,8.6,16.8,12.7,3.7,1.0,3.0,14.4,16.2,,-0.9,0.4,-0.5,-0.052,,-7.8,-1.5,-9.3,-0.8
177,Ryan Humphrey\humphry01,PF,23,ORL,35,322,2.9,.329,.000,.329,10.4,14.3,12.3,3.2,0.6,3.7,17.7,16.4,,-0.7,0.3,-0.5,-0.071,,-8.3,-1.9,-10.2,-0.7
177,Ryan Humphrey\humphry01,PF,23,MEM,13,122,7.2,.364,.000,.314,3.7,23.6,13.8,4.9,2.1,1.1,4.8,15.4,,-0.1,0.1,0.0,-0.001,,-6.5,-0.3,-6.8,-0.2
178,Lindsey Hunter\hunteli01,PG,32,TOR,29,673,10.6,.434,.354,.156,2.4,7.8,5.0,18.8,2.8,0.5,15.0,25.8,,-0.9,0.4,-0.6,-0.041,,-2.0,-1.1,-3.2,-0.2
179,Steven Hunter\huntest01,C,21,ORL,33,447,13.4,.531,.000,.427,9.5,14.5,11.9,2.2,1.0,5.9,10.9,13.7,,0.4,0.5,0.9,.099,,-1.9,0.1,-1.8,0.0
180,Zydrunas Ilgauskas\ilgauzy01,C,27,CLE,81,2432,19.4,.516,.004,.456,10.8,17.4,14.1,10.1,1.2,4.4,13.5,27.8,,2.9,2.1,5.0,.099,,0.5,-0.8,-0.3,1.0
181,Allen Iverson*\iversal01,SG,27,PHI,82,3485,21.2,.500,.156,.379,2.3,9.5,5.8,25.1,3.4,0.3,11.2,32.9,,5.0,4.2,9.2,.127,,3.2,0.2,3.5,4.8
182,Bobby Jackson\jacksbo01,PG,29,SAC,59,1676,18.4,.561,.321,.204,3.8,9.8,7.0,17.7,2.1,0.1,11.7,23.8,,3.3,2.2,5.5,.157,,2.4,0.5,2.9,2.1
183,Jermaine Jackson\jacksje01,SG,26,TOT,53,559,9.0,.451,.091,.500,3.9,7.7,5.8,20.5,1.8,0.8,20.2,13.8,,0.0,0.2,0.2,.016,,-3.4,-0.5,-3.9,-0.3
183,Jermaine Jackson\jacksje01,SG,26,TOR,24,286,8.2,.413,.132,.397,3.8,6.2,5.0,21.1,1.7,0.7,19.2,15.8,,-0.2,0.1,-0.1,-0.017,,-3.8,-1.1,-4.9,-0.2
183,Jermaine Jackson\jacksje01,SG,26,ATL,29,273,9.9,.506,.024,.667,3.9,9.2,6.7,19.8,1.9,0.8,21.6,11.6,,0.2,0.1,0.3,.051,,-3.0,0.2,-2.8,-0.1
184,Jim Jackson\jacksji01,SF,32,SAC,63,1309,12.4,.501,.154,.119,7.2,13.8,10.7,13.6,1.2,0.2,14.1,19.1,,0.8,1.7,2.5,.090,,-1.1,-0.4,-1.5,0.2
185,Marc Jackson\jacksma02,C,28,MIN,77,1041,13.4,.508,.003,.427,9.6,14.7,12.2,5.4,1.2,2.1,12.5,20.6,,1.0,1.0,2.0,.092,,-2.3,-1.0,-3.3,-0.3
186,Mark Jackson\jacksma01,PG,37,UTA,82,1467,12.2,.473,.257,.217,2.9,11.3,7.3,40.5,1.8,0.2,27.3,17.4,,-0.1,1.2,1.1,.037,,-0.5,-1.2,-1.7,0.1
187,Stephen Jackson\jacksst02,SG,24,SAS,80,2254,14.5,.526,.363,.224,3.6,10.8,7.4,14.1,3.0,0.9,16.4,22.1,,1.2,3.6,4.8,.102,,-0.5,1.4,0.9,1.7
188,Casey Jacobsen\jacobca01,SF,21,PHO,72,1147,9.2,.493,.505,.321,2.8,5.4,4.1,9.8,1.6,0.4,12.8,16.7,,0.5,0.7,1.2,.051,,-1.9,-0.3,-2.3,-0.1
189,Jerome James\jamesje01,C,27,SEA,51,766,13.1,.506,.000,.397,11.8,21.5,16.6,6.1,0.9,8.4,21.6,21.3,,-0.5,1.3,0.8,.052,,-5.9,1.8,-4.1,-0.4
190,Mike James\jamesmi01,PG,27,MIA,78,1722,11.8,.469,.390,.243,1.7,8.5,5.0,25.9,2.0,0.2,14.3,20.6,,0.2,1.6,1.8,.051,,-1.6,0.1,-1.6,0.2
191,Antawn Jamison\jamisan01,SF,26,GSW,82,3226,19.0,.542,.142,.323,6.5,12.5,9.5,8.6,1.2,0.9,9.5,24.5,,8.2,0.3,8.5,.126,,2.8,-2.1,0.7,2.2
192,Marko Jarić\jaricma01,SF,24,LAC,66,1379,14.4,.498,.372,.235,2.9,10.2,6.6,23.8,3.7,0.6,17.3,19.5,,0.6,1.3,1.9,.067,,-0.8,1.2,0.4,0.8
193,Chris Jefferies\jeffech01,SF,22,TOR,51,666,6.8,.463,.278,.222,2.6,7.7,5.0,5.4,1.5,1.7,17.4,17.7,,-0.8,0.2,-0.5,-0.039,,-4.2,-1.7,-5.8,-0.7
194,Richard Jefferson\jefferi01,SF,22,NJN,80,2879,16.6,.563,.026,.479,6.0,14.4,10.2,12.1,1.5,1.1,12.4,19.7,,5.4,4.4,9.9,.164,,0.9,0.6,1.5,2.5
195,Jared Jeffries\jeffrja01,SF,21,WAS,20,292,11.1,.521,.095,.460,10.5,13.0,11.7,9.0,1.5,1.3,21.7,15.6,,0.1,0.2,0.3,.049,,-1.7,-0.6,-2.3,0.0
196,Anthony Johnson\johnsan02,PG,28,NJN,66,842,11.3,.512,.152,.320,1.8,8.8,5.3,16.7,2.3,0.4,13.5,16.3,,0.6,1.3,1.8,.105,,-2.8,1.5,-1.3,0.1
197,Avery Johnson\johnsav01,PG,37,DAL,48,430,12.2,.467,.013,.260,2.6,5.4,4.0,22.8,1.8,0.2,14.8,20.7,,0.1,0.3,0.4,.044,,-2.2,-1.0,-3.2,-0.1
198,Ervin Johnson\johnser02,C,35,MIL,69,1170,9.4,.492,.000,.326,11.7,17.8,14.7,2.9,1.5,4.0,18.1,7.5,,1.0,0.9,1.9,.079,,-2.9,-0.1,-3.0,-0.3
199,Joe Johnson\johnsjo02,SG,21,PHO,82,2255,11.6,.472,.258,.156,2.8,10.5,6.6,15.1,1.4,0.6,11.3,19.1,,0.9,1.9,2.8,.060,,-1.0,-0.4,-1.4,0.4
200,Ken Johnson\johnske03,C,24,MIA,16,156,6.1,.404,.000,.162,2.9,21.3,11.8,0.0,0.4,6.0,13.1,13.8,,-0.2,0.2,0.0,-0.002,,-7.2,0.3,-6.8,-0.2
201,Damon Jones\jonesda01,PG,26,SAC,49,709,11.5,.505,.576,.129,1.8,8.5,5.3,16.0,1.3,0.4,9.4,15.2,,0.8,0.7,1.5,.103,,-0.2,0.1,-0.1,0.3
202,Eddie Jones\jonesed02,SG,31,MIA,47,1789,18.9,.551,.350,.334,2.2,12.7,7.3,18.8,2.0,1.4,9.7,23.0,,3.9,2.1,6.0,.162,,3.4,1.5,5.0,3.1
203,Fred Jones\jonesfr01,SG,23,IND,19,115,5.5,.446,.292,.167,4.0,4.8,4.4,6.7,2.7,0.6,18.9,12.5,,-0.1,0.1,0.0,.019,,-4.8,1.1,-3.7,0.0
204,Jumaine Jones\jonesju01,SF,23,CLE,80,2204,12.3,.525,.442,.117,5.3,15.5,10.3,8.8,1.6,0.7,12.5,16.8,,1.7,1.2,2.9,.062,,-0.4,-1.1,-1.5,0.3
205,Popeye Jones\jonespo01,PF,32,DAL,26,222,7.0,.396,.000,.177,14.4,14.9,14.6,5.2,1.2,0.3,18.3,16.7,,-0.2,0.2,0.0,.005,,-5.4,-2.7,-8.1,-0.3
206,Michael Jordan*\jordami01,SF,39,WAS,82,3031,19.3,.491,.036,.212,2.8,16.7,9.7,21.1,2.2,1.0,9.4,28.7,,2.9,3.4,6.2,.099,,1.8,0.0,1.7,2.8
207,Shawn Kemp\kempsh01,C,33,ORL,79,1633,11.7,.468,.002,.307,10.0,21.9,15.8,5.5,2.1,1.5,15.1,18.5,,0.0,2.1,2.0,.059,,-3.5,-0.7,-4.2,-0.9
208,Steve Kerr\kerrst01,PG,37,SAS,75,952,11.4,.552,.484,.133,1.5,5.6,3.7,11.9,1.5,0.2,11.4,14.9,,1.3,0.9,2.2,.109,,-0.1,0.2,0.1,0.5
209,Jason Kidd*\kiddja01,PG,29,NJN,80,2989,22.2,.526,.297,.324,4.2,15.1,9.6,42.2,3.1,0.6,17.2,25.9,,5.5,5.8,11.3,.182,,4.8,1.8,6.6,6.5
210,Andrei Kirilenko\kirilan01,SF,21,UTA,80,2213,21.1,.598,.178,.576,8.4,14.4,11.5,10.6,2.9,6.1,14.5,19.6,,5.3,3.8,9.2,.199,,3.0,2.9,5.8,4.4
211,Kerry Kittles\kittlke01,SG,28,NJN,65,1951,18.3,.550,.308,.190,3.1,11.7,7.4,15.4,2.7,1.2,6.7,19.1,,4.2,3.4,7.7,.188,,2.5,2.1,4.7,3.3
212,Brevin Knight\knighbr01,PG,27,MEM,55,928,11.2,.442,.035,.162,1.8,7.9,4.9,38.0,3.9,0.1,27.8,16.4,,-0.5,0.7,0.2,.008,,-3.5,0.5,-3.0,-0.2
213,Travis Knight\knightr01,C,28,NYK,32,287,8.3,.424,.015,.200,7.2,18.4,12.7,7.4,1.5,2.3,12.4,13.0,,0.0,0.3,0.2,.040,,-3.7,0.6,-3.1,-0.1
214,Toni Kukoč*\kukocto01,PF,34,MIL,63,1704,18.0,.551,.456,.336,4.6,13.7,9.1,21.8,2.5,1.3,15.6,21.4,,2.9,1.1,4.0,.112,,2.9,0.0,2.8,2.1
215,Christian Laettner\laettch01,PF,33,WAS,76,2215,16.1,.545,.031,.279,6.1,20.8,13.4,17.8,2.0,1.4,13.1,14.2,,3.8,2.8,6.6,.143,,0.5,1.6,2.0,2.2
216,Raef LaFrentz\lafrera01,C,26,DAL,69,1611,16.5,.578,.226,.171,8.5,14.0,11.3,5.3,1.1,4.2,7.7,16.9,,3.8,2.0,5.8,.173,,0.0,0.6,0.6,1.1
217,Sean Lampley\lamplse01,SF,23,MIA,35,487,12.4,.512,.031,.636,6.0,13.9,9.8,11.3,0.8,0.5,13.2,18.4,,0.4,0.4,0.9,.084,,-1.5,-0.8,-2.3,0.0
218,Dan Langhi\langhda01,SF,25,PHO,60,541,9.4,.434,.153,.099,3.9,14.3,9.1,6.4,1.5,0.8,7.1,18.8,,-0.1,0.6,0.4,.038,,-3.2,-0.4,-3.6,-0.2
219,Voshon Lenard\lenarvo01,SG,29,TOR,63,1929,14.4,.502,.311,.240,2.7,10.1,6.3,13.6,1.6,0.8,10.3,23.6,,1.7,0.7,2.4,.060,,0.3,-1.4,-1.0,0.5
220,Rashard Lewis\lewisra02,SF,23,SEA,77,3044,16.7,.537,.189,.300,5.8,13.8,9.7,7.9,1.8,0.9,9.9,22.2,,5.0,2.8,7.8,.122,,1.2,-0.5,0.7,2.1
221,Randy Livingston\livinra01,PG,27,NOH,2,12,19.6,.615,.000,.500,0.0,0.0,0.0,14.7,0.0,0.0,0.0,18.5,,0.1,0.0,0.1,.239,,1.9,-2.0,0.0,0.0
